sent_1	positive_1	subsequence_1	sent_2	positive_2	subsequence_2	label
He is a married man	True	True	I rose from this long and inconclusive interview	False	True	neutral
it was all legible	True	True	""" The world is full of obvious things which nobody by any chance ever observes ."	False	False	neutral
you had left his side	True	True	If I was compelled to leave you without much news during the early days of my mission you must acknowledge that I am making up for lost time , and that events are now crowding thick and fast upon us .	False	False	neutral
there was more of it	True	True	this was sheep dog	False	True	neutral
He had followed me himself , but he had set an agentthe boy , perhapsupon my track	True	True	I assure you that there would not be the least chance of your coming back alive .	False	False	neutral
I will bias your mind by suggesting theories or suspicions	True	True	There is a complete absence of motive .	False	False	neutral
you know whether for good or ill	True	True	""" He thinks that it was unfair on our part to hunt his brother-in-law down when he , of his own free will , had told us the secret . """	False	False	neutral
he could have been on the staff of the hospital	True	True	I saw a chance of having a few words with her alone	False	True	neutral
I thought more of the matter	True	True	""" Then I answer , certainly not . """	False	False	neutral
I hurt man or woman in my life	True	True	No signs of violence were to be discovered upon Sir Charles 's person , and though the doctor 's evidence pointed to an almost incredible facial distortionso great that Dr. Mortimer refused at first to believe that it was indeed his friend and patient who lay before himit was explained that that is a symptom which is not unusual in cases of dyspnoea and death from cardiac exhaustion .	False	False	neutral
one could find his way into the Grimpen Mire tonight	True	True	we have heard	False	True	neutral
Stapleton was guarded in his replies , but it was easy to see that he said less than he might , and that he would express his whole opinion out of consideration for the feelings of the baronet .	True	True	But I have done my duty now and I will say no more .	False	False	neutral
To my dismay the creature flew straight for the great mire , and my acquaintance paused for an instant , bounding from tuft to tuft behind it , his green net waving in the air .	True	True	I could not call you in , Mr. Holmes , without disclosing these facts to the world	False	True	neutral
he was up all night	True	True	""" Well , sir , I took no particular notice of his letters ."	False	False	neutral
We saw the hound	True	True	I waited quite a time	False	True	neutral
for heaven 's sake do let them know that they are watched	True	True	such a one would not drift into the country	False	True	neutral
she would have let me talk about it if she could have stopped it	True	True	he is with our beautiful neighbour , Miss Stapleton	False	True	neutral
With the exception of Mr. Frankland , of Lafter Hall , and Mr. Stapleton , the naturalist , there are other men of education within many miles .	True	True	""" Then you use me , and yet do not trust me ! "" I cried with some bitterness ."	False	False	neutral
` ` I could call you in , Mr. Holmes , without disclosing these facts to the world , and I have already given my reasons for wishing to do so .	True	True	"That is the whole truth , as I am an honest Christian woman and you will see that if there is blame in the matter it does not lie with my husband but with me , for whose sake he has done all that he has . """	False	False	neutral
